
12/22/2016 13:00:03	46	1	0	1.150369866689

12/22/2016 13:20:04	42	5	0	1.3368509809176

12/22/2016 13:40:06	47	0	0	0.52774166663488

12/22/2016 14:00:08	47	0	0	1.1619218349457

12/22/2016 14:20:07	48	1	0	1.2029529849688

12/22/2016 14:40:01	48	1	0	1.0271659175555

12/22/2016 14:48:33	46	3	0	1.1648362676303

12/22/2016 15:00:02	43	6	0	1.3753509004911

